meter_id,V,I,P,timestamp,Is_Fraud
m19,126.3131,4.6044,581.6012,2026-03-14T18:43:57.366046Z,False
m20,126.4012,4.0112,507.0212,2026-03-14T18:43:57.366046Z,False
m21,126.3913,4.0777,515.3865,2026-03-14T18:43:57.366046Z,False
m22,126.4526,3.6649,463.4335,2026-03-14T18:43:57.366046Z,False
m23,126.3445,4.3925,554.9632,2026-03-14T18:43:57.366046Z,False
m24,126.3975,4.036,510.1414,2026-03-14T18:43:57.366046Z,False
m25,126.5007,3.342,422.766,2026-03-14T18:43:57.366046Z,False
m26,126.2836,4.803,606.542,2026-03-14T18:43:57.366046Z,False
m27,126.3184,4.5687,577.1073,2026-03-14T18:43:57.366046Z,False
m28,126.4318,3.8049,481.0653,2026-03-14T18:43:57.366046Z,False
m29,126.3295,4.4937,283.8434,2026-03-14T18:43:57.366046Z,True
m30,126.4467,3.705,468.4794,2026-03-14T18:43:57.366046Z,False
m31,126.4308,3.812,481.9587,2026-03-14T18:43:57.366046Z,False
m32,126.4103,3.9497,499.2771,2026-03-14T18:43:57.366046Z,False
m33,126.4122,3.9371,497.6989,2026-03-14T18:43:57.366046Z,False
m34,126.2682,4.9068,619.569,2026-03-14T18:43:57.366046Z,False
m35,126.3257,4.5192,570.8966,2026-03-14T18:43:57.366046Z,False
m36,126.3779,4.168,263.3697,2026-03-14T18:43:57.366046Z,True
m37,126.4186,3.8937,492.2329,2026-03-14T18:43:57.366046Z,False
m38,126.4432,3.7285,471.4486,2026-03-14T18:43:57.366046Z,False
m39,126.3998,4.0207,508.2098,2026-03-14T18:43:57.366046Z,False
m40,126.4389,3.7572,475.0523,2026-03-14T18:43:57.366046Z,False
m41,126.4185,3.8943,492.3056,2026-03-14T18:43:57.366046Z,False
m42,126.383,4.1334,522.3864,2026-03-14T18:43:57.366046Z,False
m43,126.3502,4.3543,550.1707,2026-03-14T18:43:57.366046Z,False
m44,126.5083,3.2906,208.1465,2026-03-14T18:43:57.366046Z,True
m45,126.3526,4.3384,548.1664,2026-03-14T18:43:57.366046Z,False
m46,126.4526,3.6653,463.4927,2026-03-14T18:43:57.366046Z,False
m47,126.3666,4.2439,536.2873,2026-03-14T18:43:57.366046Z,False
m48,126.3871,4.1058,518.9251,2026-03-14T18:43:57.366046Z,False
m49,126.2939,4.7336,597.8198,2026-03-14T18:43:57.366046Z,False
m0,126.3985,4.0291,509.2672,2026-03-14T18:48:57.366046Z,False
m1,126.427,3.8375,485.1581,2026-03-14T18:48:57.366046Z,False
m2,126.4801,3.4803,440.1945,2026-03-14T18:48:57.366046Z,False
m3,126.4109,3.9455,249.3748,2026-03-14T18:48:57.366046Z,True
m4,126.4401,3.7492,474.0545,2026-03-14T18:48:57.366046Z,False
m5,126.372,4.2076,531.7167,2026-03-14T18:48:57.366046Z,False
m6,126.3173,4.5759,289.0065,2026-03-14T18:48:57.366046Z,True
m7,126.4622,3.6003,455.2968,2026-03-14T18:48:57.366046Z,False
m8,126.3749,4.1878,529.2309,2026-03-14T18:48:57.366046Z,False
m9,126.4084,3.9625,500.8914,2026-03-14T18:48:57.366046Z,False
m10,126.4598,3.6167,457.3711,2026-03-14T18:48:57.366046Z,False
m11,126.4787,3.4899,441.3935,2026-03-14T18:48:57.366046Z,False
m12,126.3365,4.4469,561.8022,2026-03-14T18:48:57.366046Z,False
m13,126.2881,4.7729,602.7563,2026-03-14T18:48:57.366046Z,False
m14,126.3404,4.4202,558.4541,2026-03-14T18:48:57.366046Z,False
m15,126.4684,3.559,450.1035,2026-03-14T18:48:57.366046Z,False
m16,126.2572,4.9812,628.9081,2026-03-14T18:48:57.366046Z,False
m17,126.4851,3.4468,435.9744,2026-03-14T18:48:57.366046Z,False
m18,126.4331,3.7966,480.0129,2026-03-14T18:48:57.366046Z,False
m19,126.3348,4.4582,563.222,2026-03-14T18:48:57.366046Z,False
m20,126.4293,3.8217,483.1773,2026-03-14T18:48:57.366046Z,False
m21,126.5019,3.3341,421.7658,2026-03-14T18:48:57.366046Z,False
m22,126.374,4.1942,530.0357,2026-03-14T18:48:57.366046Z,False
m23,126.4416,3.739,472.7711,2026-03-14T18:48:57.366046Z,False
m24,126.5335,3.1218,395.0121,2026-03-14T18:48:57.366046Z,False
m25,126.356,4.3153,545.2643,2026-03-14T18:48:57.366046Z,False
m26,126.3749,4.188,529.2542,2026-03-14T18:48:57.366046Z,False
m27,126.4513,3.6736,464.5297,2026-03-14T18:48:57.366046Z,False
m28,126.3663,4.246,536.5481,2026-03-14T18:48:57.366046Z,False
m29,126.3615,4.2779,270.2831,2026-03-14T18:48:57.366046Z,True
m30,126.4081,3.9645,501.1435,2026-03-14T18:48:57.366046Z,False
m31,126.4697,3.5501,448.98,2026-03-14T18:48:57.366046Z,False
m32,126.4751,3.5136,444.3828,2026-03-14T18:48:57.366046Z,False
m33,126.4722,3.5332,446.8463,2026-03-14T18:48:57.366046Z,False
m34,126.4087,3.9604,500.6248,2026-03-14T18:48:57.366046Z,False
m35,126.3967,4.0411,510.7867,2026-03-14T18:48:57.366046Z,False
m36,126.4423,3.7346,236.106,2026-03-14T18:48:57.366046Z,True
m37,126.5281,3.1581,399.5819,2026-03-14T18:48:57.366046Z,False
m38,126.467,3.5685,451.3011,2026-03-14T18:48:57.366046Z,False
m39,126.4347,3.7854,478.6031,2026-03-14T18:48:57.366046Z,False
m40,126.4609,3.6091,456.4118,2026-03-14T18:48:57.366046Z,False
m41,126.489,3.4207,432.6847,2026-03-14T18:48:57.366046Z,False
m42,126.3627,4.2704,539.6164,2026-03-14T18:48:57.366046Z,False
m43,126.3754,4.1847,528.8395,2026-03-14T18:48:57.366046Z,False
m44,126.3695,4.2246,266.9295,2026-03-14T18:48:57.366046Z,True
m45,126.3351,4.4561,562.9669,2026-03-14T18:48:57.366046Z,False
m46,126.3401,4.4223,558.7134,2026-03-14T18:48:57.366046Z,False
m47,126.337,4.4431,561.3266,2026-03-14T18:48:57.366046Z,False
m48,126.4068,3.9732,502.2335,2026-03-14T18:48:57.366046Z,False
m49,126.4666,3.5711,451.6255,2026-03-14T18:48:57.366046Z,False
m0,126.4434,3.7269,471.242,2026-03-14T18:53:57.366046Z,False
m1,126.3921,4.0719,514.6528,2026-03-14T18:53:57.366046Z,False
m2,126.404,3.9922,504.6275,2026-03-14T18:53:57.366046Z,False
m3,126.4102,3.9501,249.6654,2026-03-14T18:53:57.366046Z,True
m4,126.44,3.7501,474.1601,2026-03-14T18:53:57.366046Z,False
m5,126.4382,3.7623,475.6921,2026-03-14T18:53:57.366046Z,False
m6,126.47,3.5481,224.3648,2026-03-14T18:53:57.366046Z,True
m7,126.3549,4.3225,546.1675,2026-03-14T18:53:57.366046Z,False
m8,126.4023,4.0036,506.0658,2026-03-14T18:53:57.366046Z,False
m9,126.3362,4.4485,562.0038,2026-03-14T18:53:57.366046Z,False
m10,126.406,3.9785,502.9045,2026-03-14T18:53:57.366046Z,False
m11,126.4279,3.8311,484.3536,2026-03-14T18:53:57.366046Z,False
m12,126.4249,3.8516,486.9442,2026-03-14T18:53:57.366046Z,False
m13,126.4336,3.7931,479.5754,2026-03-14T18:53:57.366046Z,False
m14,126.4187,3.8934,492.2002,2026-03-14T18:53:57.366046Z,False
m15,126.4199,3.8852,491.1635,2026-03-14T18:53:57.366046Z,False
m16,126.3693,4.2254,533.9632,2026-03-14T18:53:57.366046Z,False
m17,126.3433,4.4005,555.9689,2026-03-14T18:53:57.366046Z,False
m18,126.4737,3.5236,445.6367,2026-03-14T18:53:57.366046Z,False
m19,126.5262,3.1705,401.1509,2026-03-14T18:53:57.366046Z,False
m20,126.395,4.0528,512.2504,2026-03-14T18:53:57.366046Z,False
m21,126.3727,4.203,531.1396,2026-03-14T18:53:57.366046Z,False
m22,126.3808,4.1482,524.251,2026-03-14T18:53:57.366046Z,False
m23,126.3676,4.2373,535.4621,2026-03-14T18:53:57.366046Z,False
m24,126.4189,3.8915,491.957,2026-03-14T18:53:57.366046Z,False
m25,126.3906,4.0823,515.9616,2026-03-14T18:53:57.366046Z,False
m26,126.4127,3.9333,497.2241,2026-03-14T18:53:57.366046Z,False
m27,126.3217,4.5466,574.3297,2026-03-14T18:53:57.366046Z,False
m28,126.2522,5.0146,633.1004,2026-03-14T18:53:57.366046Z,False
m29,126.3784,4.1643,263.1363,2026-03-14T18:53:57.366046Z,True
m30,126.3674,4.2383,535.5786,2026-03-14T18:53:57.366046Z,False
m31,126.3784,4.1641,526.2529,2026-03-14T18:53:57.366046Z,False
m32,126.49,3.4136,431.7819,2026-03-14T18:53:57.366046Z,False
m33,126.4001,4.0184,507.9314,2026-03-14T18:53:57.366046Z,False
m34,126.3991,4.0249,508.7462,2026-03-14T18:53:57.366046Z,False
m35,126.3603,4.2864,541.6369,2026-03-14T18:53:57.366046Z,False
m36,126.3637,4.2636,269.3845,2026-03-14T18:53:57.366046Z,True
m37,126.384,4.1264,521.506,2026-03-14T18:53:57.366046Z,False
m38,126.4391,3.7557,474.8665,2026-03-14T18:53:57.366046Z,False
m39,126.4513,3.6737,464.5411,2026-03-14T18:53:57.366046Z,False
m40,126.4463,3.7073,468.772,2026-03-14T18:53:57.366046Z,False
m41,126.3628,4.2692,539.4722,2026-03-14T18:53:57.366046Z,False
m42,126.4371,3.7697,476.627,2026-03-14T18:53:57.366046Z,False
m43,126.3523,4.3398,548.3494,2026-03-14T18:53:57.366046Z,False
m44,126.3432,4.4016,278.0579,2026-03-14T18:53:57.366046Z,True
m45,126.3495,4.3592,550.7766,2026-03-14T18:53:57.366046Z,False
m46,126.4883,3.4252,433.2459,2026-03-14T18:53:57.366046Z,False
m47,126.4331,3.7963,479.9768,2026-03-14T18:53:57.366046Z,False
m48,126.3658,4.2493,536.9711,2026-03-14T18:53:57.366046Z,False
m49,126.3114,4.6159,583.0461,2026-03-14T18:53:57.366046Z,False
m0,126.4269,3.8383,485.2638,2026-03-14T18:58:57.366046Z,False
m1,126.3792,4.1588,525.5905,2026-03-14T18:58:57.366046Z,False
m2,126.4745,3.5179,444.93,2026-03-14T18:58:57.366046Z,False
m3,126.4466,3.7055,234.2754,2026-03-14T18:58:57.366046Z,True
m4,126.4438,3.7245,470.9361,2026-03-14T18:58:57.366046Z,False
m5,126.5369,3.0989,392.1259,2026-03-14T18:58:57.366046Z,False
m6,126.4446,3.7186,235.1011,2026-03-14T18:58:57.366046Z,True
m7,126.4614,3.6063,456.0543,2026-03-14T18:58:57.366046Z,False
m8,126.3314,4.4806,566.0451,2026-03-14T18:58:57.366046Z,False
m9,126.4693,3.5527,449.3039,2026-03-14T18:58:57.366046Z,False
m10,126.4477,3.6978,467.5749,2026-03-14T18:58:57.366046Z,False
m11,126.4121,3.9376,497.7623,2026-03-14T18:58:57.366046Z,False
m12,126.4862,3.4393,435.0262,2026-03-14T18:58:57.366046Z,False
m13,126.3177,4.5734,577.7024,2026-03-14T18:58:57.366046Z,False
m14,126.415,3.9181,495.311,2026-03-14T18:58:57.366046Z,False
m15,126.3852,4.1185,520.5152,2026-03-14T18:58:57.366046Z,False
m16,126.4179,3.8987,492.8668,2026-03-14T18:58:57.366046Z,False
m17,126.4303,3.8149,482.324,2026-03-14T18:58:57.366046Z,False
m18,126.326,4.5173,570.6524,2026-03-14T18:58:57.366046Z,False
m19,126.3796,4.1562,525.263,2026-03-14T18:58:57.366046Z,False
m20,126.3719,4.2082,531.7987,2026-03-14T18:58:57.366046Z,False
m21,126.4239,3.8584,487.7998,2026-03-14T18:58:57.366046Z,False
m22,126.5732,2.8548,361.3397,2026-03-14T18:58:57.366046Z,False
m23,126.5106,3.2752,414.3459,2026-03-14T18:58:57.366046Z,False
m24,126.4345,3.7868,478.7856,2026-03-14T18:58:57.366046Z,False
m25,126.3748,4.1889,529.3687,2026-03-14T18:58:57.366046Z,False
m26,126.3018,4.6802,591.1196,2026-03-14T18:58:57.366046Z,False
m27,126.4763,3.5061,443.4347,2026-03-14T18:58:57.366046Z,False
m28,126.4069,3.9722,502.1163,2026-03-14T18:58:57.366046Z,False
m29,126.4389,3.7573,237.5357,2026-03-14T18:58:57.366046Z,True
m30,126.3937,4.0614,513.3333,2026-03-14T18:58:57.366046Z,False
m31,126.4503,3.6803,465.3784,2026-03-14T18:58:57.366046Z,False
m32,126.4214,3.8748,489.8531,2026-03-14T18:58:57.366046Z,False
m33,126.3928,4.0673,514.0803,2026-03-14T18:58:57.366046Z,False
m34,126.3497,4.3576,550.5753,2026-03-14T18:58:57.366046Z,False
m35,126.3993,4.0235,508.5635,2026-03-14T18:58:57.366046Z,False
m36,126.4024,4.0025,252.9639,2026-03-14T18:58:57.366046Z,True
m37,126.3188,4.5661,576.7832,2026-03-14T18:58:57.366046Z,False
m38,126.5086,3.2885,416.019,2026-03-14T18:58:57.366046Z,False
m39,126.315,4.5912,579.9425,2026-03-14T18:58:57.366046Z,False
m40,126.4275,3.8339,484.7136,2026-03-14T18:58:57.366046Z,False
m41,126.3695,4.2245,533.8432,2026-03-14T18:58:57.366046Z,False
m42,126.405,3.9856,503.8011,2026-03-14T18:58:57.366046Z,False
m43,126.372,4.2077,531.735,2026-03-14T18:58:57.366046Z,False
m44,126.4544,3.6527,230.9527,2026-03-14T18:58:57.366046Z,True
m45,126.3676,4.237,535.4257,2026-03-14T18:58:57.366046Z,False
m46,126.3407,4.4181,558.1886,2026-03-14T18:58:57.366046Z,False
m47,126.4692,3.5534,449.3991,2026-03-14T18:58:57.366046Z,False
m48,126.3769,4.1744,527.5499,2026-03-14T18:58:57.366046Z,False
m49,126.3197,4.56,576.0173,2026-03-14T18:58:57.366046Z,False
m0,126.4101,3.9511,499.462,2026-03-14T19:03:57.366046Z,False
m1,126.4377,3.7653,476.0822,2026-03-14T19:03:57.366046Z,False
m2,126.3575,4.3051,543.9762,2026-03-14T19:03:57.366046Z,False
m3,126.3711,4.2134,266.2251,2026-03-14T19:03:57.366046Z,True
m4,126.3915,4.076,515.1707,2026-03-14T19:03:57.366046Z,False
m5,126.3628,4.2697,539.5309,2026-03-14T19:03:57.366046Z,False
m6,126.4192,3.8899,245.8775,2026-03-14T19:03:57.366046Z,True
m7,126.4913,3.4048,430.6751,2026-03-14T19:03:57.366046Z,False
m8,126.3869,4.107,519.0718,2026-03-14T19:03:57.366046Z,False
m9,126.3483,4.3669,551.752,2026-03-14T19:03:57.366046Z,False
m10,126.4953,3.3783,427.3441,2026-03-14T19:03:57.366046Z,False
m11,126.3305,4.4867,566.806,2026-03-14T19:03:57.366046Z,False
m12,126.3497,4.3576,550.5816,2026-03-14T19:03:57.366046Z,False
m13,126.4189,3.8921,492.0304,2026-03-14T19:03:57.366046Z,False
m14,126.4938,3.3879,428.5474,2026-03-14T19:03:57.366046Z,False
m15,126.458,3.6286,458.8617,2026-03-14T19:03:57.366046Z,False
m16,126.3495,4.3589,550.7411,2026-03-14T19:03:57.366046Z,False
m17,126.4042,3.9908,504.4541,2026-03-14T19:03:57.366046Z,False
m18,126.384,4.1266,521.5368,2026-03-14T19:03:57.366046Z,False
m19,126.4363,3.775,477.2958,2026-03-14T19:03:57.366046Z,False
m20,126.4081,3.9644,501.1355,2026-03-14T19:03:57.366046Z,False
m21,126.363,4.268,539.3226,2026-03-14T19:03:57.366046Z,False
m22,126.3483,4.3672,551.7888,2026-03-14T19:03:57.366046Z,False
m23,126.4238,3.8589,487.8569,2026-03-14T19:03:57.366046Z,False
m24,126.4386,3.759,475.2793,2026-03-14T19:03:57.366046Z,False
m25,126.4946,3.3827,427.899,2026-03-14T19:03:57.366046Z,False
m26,126.3968,4.0403,510.6872,2026-03-14T19:03:57.366046Z,False
m27,126.3578,4.303,543.712,2026-03-14T19:03:57.366046Z,False
m28,126.3686,4.2301,534.5466,2026-03-14T19:03:57.366046Z,False
m29,126.4225,3.8673,244.4586,2026-03-14T19:03:57.366046Z,True
m30,126.335,4.4568,563.0517,2026-03-14T19:03:57.366046Z,False
m31,126.3933,4.0638,513.6392,2026-03-14T19:03:57.366046Z,False
m32,126.4356,3.7795,477.8632,2026-03-14T19:03:57.366046Z,False
m33,126.4023,4.0038,506.0839,2026-03-14T19:03:57.366046Z,False
m34,126.3548,4.323,546.2346,2026-03-14T19:03:57.366046Z,False
m35,126.3226,4.5402,573.5352,2026-03-14T19:03:57.366046Z,False
m36,126.3628,4.2694,269.7478,2026-03-14T19:03:57.366046Z,True
m37,126.4051,3.9849,503.7155,2026-03-14T19:03:57.366046Z,False
m38,126.3514,4.3459,549.1095,2026-03-14T19:03:57.366046Z,False
m39,126.3361,4.4492,562.0982,2026-03-14T19:03:57.366046Z,False
m40,126.4296,3.8195,482.8988,2026-03-14T19:03:57.366046Z,False
m41,126.4375,3.767,476.287,2026-03-14T19:03:57.366046Z,False
m42,126.444,3.7231,470.7698,2026-03-14T19:03:57.366046Z,False
m43,126.3836,4.1297,521.9238,2026-03-14T19:03:57.366046Z,False
m44,126.4241,3.8567,243.7876,2026-03-14T19:03:57.366046Z,True
m45,126.5263,3.1701,401.0989,2026-03-14T19:03:57.366046Z,False
m46,126.4422,3.735,472.2555,2026-03-14T19:03:57.366046Z,False
m47,126.3351,4.456,562.9483,2026-03-14T19:03:57.366046Z,False
m48,126.4337,3.7923,479.4796,2026-03-14T19:03:57.366046Z,False
m49,126.3638,4.2629,538.6783,2026-03-14T19:03:57.366046Z,False
m0,126.346,4.3829,553.7616,2026-03-14T19:08:57.366046Z,False
m1,126.3216,4.5472,574.4035,2026-03-14T19:08:57.366046Z,False
m2,126.3839,4.1273,521.6258,2026-03-14T19:08:57.366046Z,False
m3,126.3938,4.0605,256.6082,2026-03-14T19:08:57.366046Z,True
m4,126.3881,4.0988,518.035,2026-03-14T19:08:57.366046Z,False
m5,126.3711,4.2133,532.434,2026-03-14T19:08:57.366046Z,False
m6,126.4243,3.8555,243.7116,2026-03-14T19:08:57.366046Z,True
m7,126.4787,3.4895,441.3424,2026-03-14T19:08:57.366046Z,False
m8,126.4359,3.7774,477.6031,2026-03-14T19:08:57.366046Z,False
m9,126.4848,3.4486,436.2007,2026-03-14T19:08:57.366046Z,False
m10,126.4448,3.7174,470.0419,2026-03-14T19:08:57.366046Z,False
m11,126.3433,4.4006,555.9874,2026-03-14T19:08:57.366046Z,False
m12,126.3561,4.3145,545.1633,2026-03-14T19:08:57.366046Z,False
m13,126.3544,4.3259,546.5956,2026-03-14T19:08:57.366046Z,False
m14,126.5104,3.2765,414.5089,2026-03-14T19:08:57.366046Z,False
m15,126.4418,3.7377,472.6038,2026-03-14T19:08:57.366046Z,False
m16,126.3006,4.6887,592.1897,2026-03-14T19:08:57.366046Z,False
m17,126.5026,3.3288,421.1026,2026-03-14T19:08:57.366046Z,False
m18,126.4761,3.507,443.556,2026-03-14T19:08:57.366046Z,False
m19,126.4209,3.8784,490.3136,2026-03-14T19:08:57.366046Z,False
m20,126.3239,4.5315,572.4318,2026-03-14T19:08:57.366046Z,False
m21,126.346,4.3829,553.7599,2026-03-14T19:08:57.366046Z,False
m22,126.4006,4.0151,507.5115,2026-03-14T19:08:57.366046Z,False
m23,126.3331,4.4692,564.6071,2026-03-14T19:08:57.366046Z,False
m24,126.4723,3.5328,446.802,2026-03-14T19:08:57.366046Z,False
m25,126.4586,3.6246,458.3646,2026-03-14T19:08:57.366046Z,False
m26,126.3629,4.2686,539.396,2026-03-14T19:08:57.366046Z,False
m27,126.385,4.1199,520.6879,2026-03-14T19:08:57.366046Z,False
m28,126.4718,3.5361,447.2191,2026-03-14T19:08:57.366046Z,False
m29,126.3328,4.4712,282.4309,2026-03-14T19:08:57.366046Z,True
m30,126.4324,3.8011,480.5801,2026-03-14T19:08:57.366046Z,False
m31,126.4057,3.9809,503.2067,2026-03-14T19:08:57.366046Z,False
m32,126.3557,4.3175,545.5347,2026-03-14T19:08:57.366046Z,False
m33,126.5035,3.3232,420.3978,2026-03-14T19:08:57.366046Z,False
m34,126.3947,4.0548,512.5004,2026-03-14T19:08:57.366046Z,False
m35,126.4112,3.9435,498.4992,2026-03-14T19:08:57.366046Z,False
m36,126.4317,3.8055,240.5673,2026-03-14T19:08:57.366046Z,True
m37,126.4255,3.8473,486.3914,2026-03-14T19:08:57.366046Z,False
m38,126.4231,3.8636,488.4439,2026-03-14T19:08:57.366046Z,False
m39,126.3797,4.1554,525.1555,2026-03-14T19:08:57.366046Z,False
m40,126.406,3.9784,502.8948,2026-03-14T19:08:57.366046Z,False
m41,126.3231,4.5371,573.1438,2026-03-14T19:08:57.366046Z,False
m42,126.4153,3.9162,495.064,2026-03-14T19:08:57.366046Z,False
m43,126.3256,4.5201,571.0094,2026-03-14T19:08:57.366046Z,False
m44,126.487,3.4341,217.1825,2026-03-14T19:08:57.366046Z,True
m45,126.3752,4.1859,528.9938,2026-03-14T19:08:57.366046Z,False
m46,126.4729,3.5288,446.301,2026-03-14T19:08:57.366046Z,False
m47,126.3726,4.2037,531.2307,2026-03-14T19:08:57.366046Z,False
m48,126.5495,3.0141,381.4286,2026-03-14T19:08:57.366046Z,False
m49,126.3907,4.0817,515.8831,2026-03-14T19:08:57.366046Z,False
m0,126.387,4.1063,518.9784,2026-03-14T19:13:57.366046Z,False
m1,126.484,3.4542,436.8958,2026-03-14T19:13:57.366046Z,False
m2,126.3963,4.0438,511.1248,2026-03-14T19:13:57.366046Z,False
m3,126.4159,3.9117,247.2509,2026-03-14T19:13:57.366046Z,True
m4,126.5649,2.9104,368.358,2026-03-14T19:13:57.366046Z,False
m5,126.4968,3.368,426.0434,2026-03-14T19:13:57.366046Z,False
m6,126.3874,4.1038,259.3344,2026-03-14T19:13:57.366046Z,True
m7,126.3561,4.3146,545.1734,2026-03-14T19:13:57.366046Z,False
m8,126.3177,4.5731,577.6634,2026-03-14T19:13:57.366046Z,False
m9,126.425,3.8511,486.8722,2026-03-14T19:13:57.366046Z,False
m10,126.4784,3.4916,441.6106,2026-03-14T19:13:57.366046Z,False
m11,126.475,3.5144,444.4799,2026-03-14T19:13:57.366046Z,False
m12,126.4777,3.4964,442.2175,2026-03-14T19:13:57.366046Z,False
m13,126.3582,4.3004,543.3901,2026-03-14T19:13:57.366046Z,False
m14,126.525,3.1783,402.1288,2026-03-14T19:13:57.366046Z,False
m15,126.4511,3.675,464.7037,2026-03-14T19:13:57.366046Z,False
m16,126.4241,3.857,487.6182,2026-03-14T19:13:57.366046Z,False
m17,126.4122,3.9366,497.6402,2026-03-14T19:13:57.366046Z,False
m18,126.4383,3.7612,475.5566,2026-03-14T19:13:57.366046Z,False
m19,126.3863,4.111,519.5793,2026-03-14T19:13:57.366046Z,False
m20,126.4614,3.6059,456.0124,2026-03-14T19:13:57.366046Z,False
m21,126.3744,4.1916,529.7135,2026-03-14T19:13:57.366046Z,False
m22,126.5538,2.985,377.7654,2026-03-14T19:13:57.366046Z,False
m23,126.4995,3.3501,423.7808,2026-03-14T19:13:57.366046Z,False
m24,126.3367,4.4451,561.5808,2026-03-14T19:13:57.366046Z,False
m25,126.3943,4.0576,512.8584,2026-03-14T19:13:57.366046Z,False
m26,126.3231,4.5369,573.1109,2026-03-14T19:13:57.366046Z,False
m27,126.445,3.7163,469.9072,2026-03-14T19:13:57.366046Z,False
m28,126.3587,4.2969,542.95,2026-03-14T19:13:57.366046Z,False
m29,126.3924,4.07,257.2074,2026-03-14T19:13:57.366046Z,True
m30,126.5285,3.155,399.1939,2026-03-14T19:13:57.366046Z,False
m31,126.4547,3.6508,461.6671,2026-03-14T19:13:57.366046Z,False
m32,126.4037,3.9942,504.8772,2026-03-14T19:13:57.366046Z,False
m33,126.3777,4.169,526.8636,2026-03-14T19:13:57.366046Z,False
m34,126.5035,3.3229,420.3563,2026-03-14T19:13:57.366046Z,False
m35,126.3885,4.0967,517.7736,2026-03-14T19:13:57.366046Z,False
m36,126.4452,3.7152,234.8829,2026-03-14T19:13:57.366046Z,True
m37,126.3478,4.3707,552.2327,2026-03-14T19:13:57.366046Z,False
m38,126.4579,3.6295,458.9775,2026-03-14T19:13:57.366046Z,False
m39,126.5434,3.0549,386.5763,2026-03-14T19:13:57.366046Z,False
m40,126.3484,4.3665,551.7047,2026-03-14T19:13:57.366046Z,False
m41,126.463,3.5952,454.6595,2026-03-14T19:13:57.366046Z,False
m42,126.4345,3.787,478.8118,2026-03-14T19:13:57.366046Z,False
m43,126.4853,3.4455,435.8056,2026-03-14T19:13:57.366046Z,False
m44,126.4461,3.7091,234.4999,2026-03-14T19:13:57.366046Z,True
m45,126.3327,4.4722,564.99,2026-03-14T19:13:57.366046Z,False
m46,126.3486,4.3651,551.526,2026-03-14T19:13:57.366046Z,False
m47,126.4281,3.8299,484.2019,2026-03-14T19:13:57.366046Z,False
m48,126.451,3.6758,464.8138,2026-03-14T19:13:57.366046Z,False
m49,126.4962,3.3718,426.5212,2026-03-14T19:13:57.366046Z,False
m0,126.5553,2.9754,376.5522,2026-03-14T19:18:57.366046Z,False
m1,126.4301,3.8168,482.5554,2026-03-14T19:18:57.366046Z,False
m2,126.4606,3.6115,456.7138,2026-03-14T19:18:57.366046Z,False
m3,126.4499,3.6832,232.8729,2026-03-14T19:18:57.366046Z,True
m4,126.4382,3.7619,475.6487,2026-03-14T19:18:57.366046Z,False
m5,126.3304,4.4878,566.951,2026-03-14T19:18:57.366046Z,False
m6,126.3499,4.3564,275.2123,2026-03-14T19:18:57.366046Z,True
m7,126.376,4.1804,528.3026,2026-03-14T19:18:57.366046Z,False
m8,126.391,4.0795,515.61,2026-03-14T19:18:57.366046Z,False
m9,126.4371,3.7693,476.5831,2026-03-14T19:18:57.366046Z,False
m10,126.3502,4.3539,550.122,2026-03-14T19:18:57.366046Z,False
m11,126.2614,4.953,625.3722,2026-03-14T19:18:57.366046Z,False
m12,126.3989,4.0265,508.9496,2026-03-14T19:18:57.366046Z,False
m13,126.335,4.4564,563.0,2026-03-14T19:18:57.366046Z,False
m14,126.4563,3.6405,460.3616,2026-03-14T19:18:57.366046Z,False
m15,126.4273,3.8356,484.9238,2026-03-14T19:18:57.366046Z,False
m16,126.4646,3.5845,453.3149,2026-03-14T19:18:57.366046Z,False
m17,126.4817,3.4693,438.8089,2026-03-14T19:18:57.366046Z,False
m18,126.4779,3.4949,442.0305,2026-03-14T19:18:57.366046Z,False
m19,126.3865,4.11,519.4507,2026-03-14T19:18:57.366046Z,False
m20,126.3649,4.2556,537.7591,2026-03-14T19:18:57.366046Z,False
m21,126.4087,3.9602,500.6084,2026-03-14T19:18:57.366046Z,False
